Gen: 4, Fitness: 270.08053458459943, Best Sample: 001001011110101000100110010000010010111001000001010001000110111110100100100001001111000001001011110010000001111110101111101001001011100010001001011110111000110010010111100101010001011110011101100101010011100001001011010110110110110010101000001001111010000010010011101111
Gen: 4, Fitness: 270.08053458459943, Best Sample: 001001011110101000100110010000010010111001000001010001000110111110100100100001001111000001001011110010000001111110101111101001001011100010001001011110111000110010010111100101010001011110011101100101010011100001001011010110110110110010101000001001111010000010010011101111
Gen: 5, Fitness: 288.07906661953956, Best Sample: 001001011110101000100110010000010010111001000001110011000110101011100100100001001111000001001011110010000001111110101111101001001011100010001001011110111000110011010011110101010001011110011101100101010011100001001011010110110110110010101000001001111010000010010011001111
Gen: 5, Fitness: 270.08053458459943, Best Sample: 001001011110101000100110010000010010111001000001010001000110111110100100100001001111000001001011110010000001111110101111101001001011100010001001011110111000110010010111100101010001011110011101100101010011100001001011010110110110110010101000001001111010000010010011101111
Gen: 5, Fitness: 270.08053458459943, Best Sample: 001001011110101000100110010000010010111001000001010001000110111110100100100001001111000001001011110010000001111110101111101001001011100010001001011110111000110010010111100101010001011110011101100101010011100001001011010110110110110010101000001001111010000010010011101111
Gen: 5, Fitness: 270.08053458459943, Best Sample: 001001011110101000100110010000010010111001000001010001000110111110100100100001001111000001001011110010000001111110101111101001001011100010001001011110111000110010010111100101010001011110011101100101010011100001001011010110110110110010101000001001111010000010010011101111
Gen: 5, Fitness: 270.08053458459943, Best Sample: 001001011110101000100110010000010010111001000001010001000110111110100100100001001111000001001011110010000001111110101111101001001011100010001001011110111000110010010111100101010001011110011101100101010011100001001011010110110110110010101000001001111010000010010011101111
Gen: 6, Fitness: 38.50249910573485, Best Sample: 001001001110101010100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 6, Fitness: 19.004743022682714, Best Sample: 001001011110101000100110010000010010111001000001010001000110111110100100100001001111000001001011111010000001111110101111101001001011100010001001011110111000110010000111100101010001011110011101100101010011100001001011010110110110110010101000001001111010000010010011101111
Gen: 6, Fitness: 18.00536897230663, Best Sample: 001001011110101000100110010000010010111001000001010001000110111110100100100001001111000001001011110010000001111110101111101001001011100010001001011110111000110010010111100101010001011110011101100101010011100001001011010110110110110010101000001001111010000010010011101111
Gen: 6, Fitness: 18.00536897230663, Best Sample: 001001011110101000100110010000010010111001000001010001000110111110100100100001001111000001001011110010000001111110101111101001001011100010001001011110111000110010010111100101010001011110011101100101010011100001001011010110110110110010101000001001111010000010010011101111
Gen: 6, Fitness: 18.00536897230663, Best Sample: 001001011110101000100110010000010010111001000001010001000110111110100100100001001111000001001011110010000001111110101111101001001011100010001001011110111000110010010111100101010001011110011101100101010011100001001011010110110110110010101000001001111010000010010011101111
Gen: 7, Fitness: 38.50249910573485, Best Sample: 001001001110101010100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
